79470;"Augusto Midana";"M";24;167;74;"Guinea Bissau";"GBS";"2008 Summer";2008;"Summer";"Beijing";"Wrestling";"Wrestling Men's Middleweight, Freestyle";NA
83566;"Darren Murray";"M";21;183;72;"South Africa";"RSA";"2012 Summer";2012;"Summer";"London";"Swimming";"Swimming Men's 200 metres Backstroke";NA
87662;"James Vincent ""Jimmy"" O'Brien";"M";23;173;68;"Canada";"CAN";"1948 Summer";1948;"Summer";"London";"Athletics";"Athletics Men's 100 metres";NA
91758;"Arantxa Parra Santonja";"F";29;176;61;"Spain-2";"ESP";"2012 Summer";2012;"Summer";"London";"Tennis";"Tennis Women's Doubles";NA
95854;"Ji Polvka";"M";22;195;92;"Czech Republic";"CZE";"1996 Summer";1996;"Summer";"Atlanta";"Canoeing";"Canoeing Men's Kayak Doubles, 500 metres";NA
99950;"Philippe Renaud";"M";21;178;76;"France";"FRA";"1984 Summer";1984;"Summer";"Los Angeles";"Canoeing";"Canoeing Men's Canadian Singles, 500 metres";NA
104046;"Tajudeen Ishola Sabitu";"M";27;180;67;"Nigeria";"NGR";"1992 Summer";1992;"Summer";"Barcelona";"Boxing";"Boxing Men's Welterweight";NA
108142;"Babacar Seck";"M";24;192;82;"Senegal";"SEN";"1968 Summer";1968;"Summer";"Mexico City";"Basketball";"Basketball Men's Basketball";NA
112238;"Finis Dean Smith";"M";20;180;72;"United States";"USA";"1952 Summer";1952;"Summer";"Helsinki";"Athletics";"Athletics Men's 100 metres";NA
116334;"Hafz Sleymanolu";"M";24;NA;57,5;"Turkey";"TUR";"1992 Summer";1992;"Summer";"Barcelona";"Weightlifting";"Weightlifting Men's Bantamweight";NA
120430;"Cristina ""Tina"" Pacheco Lopes";"F";26;NA;NA;"Brazil";"BRA";"1992 Summer";1992;"Summer";"Barcelona";"Volleyball";"Volleyball Women's Volleyball";NA
124526;"Kay van Dijk";"M";20;213;104;"Netherlands";"NED";"2004 Summer";2004;"Summer";"Athina";"Volleyball";"Volleyball Men's Volleyball";NA
128622;"Wang Yang";"M";25;186;78;"China";"CHN";"2008 Summer";2008;"Summer";"Beijing";"Water Polo";"Water Polo Men's Water Polo";NA
132718;"Trent Yawney";"M";22;188;89;"Canada";"CAN";"1988 Winter";1988;"Winter";"Calgary";"Ice Hockey";"Ice Hockey Men's Ice Hockey";NA
