63145;"Oleh Kostromitin";"M";21;176;75;"Ukraine";"UKR";"1994 Winter";1994;"Winter";"Lillehammer";"Speed Skating";"Speed Skating Men's 500 metres";NA
67241;"Shmuel Laviv-Lubin";"M";29;NA;NA;"Israel";"ISR";"1952 Summer";1952;"Summer";"Helsinki";"Shooting";"Shooting Men's Free Rifle, Three Positions, 300 metres";NA
71337;"Daniel Lpez Pinedo";"M";32;190;88;"Spain";"ESP";"2012 Summer";2012;"Summer";"London";"Water Polo";"Water Polo Men's Water Polo";NA
75433;"Trevor Marsicano";"M";20;172;75;"United States";"USA";"2010 Winter";2010;"Winter";"Vancouver";"Speed Skating";"Speed Skating Men's 1,000 metres";NA
79529;"Denis Aleksandrovich Migal";"M";22;197;102;"Belarus";"BLR";"2008 Summer";2008;"Summer";"Beijing";"Rowing";"Rowing Men's Double Sculls";NA
83625;"Vakht'ang Murvanidze";"M";22;173;64;"Georgia";"GEO";"2002 Winter";2002;"Winter";"Salt Lake City";"Figure Skating";"Figure Skating Men's Singles";NA
87721;"Karl-Heinz Oberfranz";"M";20;179;76;"East Germany";"GDR";"1972 Summer";1972;"Summer";"Munich";"Cycling";"Cycling Men's Road Race, Individual";NA
91817;"Marja Kristiina Prssinen-Pivinen";"F";21;177;63,5;"Finland";"FIN";"1992 Summer";1992;"Summer";"Barcelona";"Swimming";"Swimming Women's 50 metres Freestyle";NA
95913;"Constance ""Connie"" Polman-Tuin";"F";21;181;66;"Canada";"CAN";"1984 Summer";1984;"Summer";"Los Angeles";"Athletics";"Athletics Women's Heptathlon";NA
100009;"Frdric ""Freddy"" Rens";"M";23;178;70;"Belgium";"BEL";"1960 Summer";1960;"Summer";"Roma";"Hockey";"Hockey Men's Hockey";NA
104105;"Regina Sackl";"F";16;170;61;"Austria";"AUT";"1976 Winter";1976;"Winter";"Innsbruck";"Alpine Skiing";"Alpine Skiing Women's Giant Slalom";NA
108201;"Frank Seeger";"M";31;187;94;"Germany";"GER";"2004 Summer";2004;"Summer";"Athina";"Shooting";"Shooting Men's Free Pistol, 50 metres";NA
112297;"Jason Michael Smith";"M";26;183;68;"United States";"USA";"2010 Winter";2010;"Winter";"Vancouver";"Curling";"Curling Men's Curling";NA
116393;"Marwa Sultan";"F";17;NA;NA;"Egypt";"EGY";"2000 Summer";2000;"Summer";"Sydney";"Shooting";"Shooting Women's Air Rifle, 10 metres";NA
120489;"Manuela Trneci";"F";23;172;82;"Romania";"ROU";"1992 Summer";1992;"Summer";"Barcelona";"Athletics";"Athletics Women's Discus Throw";NA
124585;"Marie-Paule Van Eyck (-Heymans)";"F";25;168;60;"Belgium";"BEL";"1976 Summer";1976;"Summer";"Montreal";"Fencing";"Fencing Women's Foil, Individual";NA
128681;"Rudolf ""Rudi"" Wanner";"M";21;178;72;"Austria";"AUT";"1972 Winter";1972;"Winter";"Sapporo";"Ski Jumping";"Ski Jumping Men's Normal Hill, Individual";NA
132777;"Samson Yego Kipchirchir";"M";24;175;54;"Kenya";"KEN";"1996 Summer";1996;"Summer";"Atlanta";"Athletics";"Athletics Men's 4 x 400 metres Relay";NA
