88922;"Thor Egil Olsen";"M";15;168;48;"Norway";"NOR";"1972 Summer";1972;"Summer";"Munich";"Rowing";"Rowing Men's Coxed Pairs";NA
93018;"Istvn Pni";"M";19;176;64;"Hungary";"HUN";"2016 Summer";2016;"Summer";"Rio de Janeiro";"Shooting";"Shooting Men's Air Rifle, 10 metres";NA
97114;"Alexander Phimister Proctor";"M";67;NA;NA;"United States";"USA";"1928 Summer";1928;"Summer";"Amsterdam";"Art Competitions";"Art Competitions Mixed Sculpturing, Statues";NA
101210;"Momir Rni";"M";24;197;104;"Serbia";"SRB";"2012 Summer";2012;"Summer";"London";"Handball";"Handball Men's Handball";NA
105306;"William Clifford ""Cliff"" Sander";"M";25;NA;NA;"Australia";"AUS";"1956 Summer";1956;"Summer";"Melbourne";"Football";"Football Men's Football";NA
109402;"Zhanna Nikolayevna Shchelchkova";"F";32;164;60;"Russia";"RUS";"2002 Winter";2002;"Winter";"Salt Lake City";"Ice Hockey";"Ice Hockey Women's Ice Hockey";NA
113498;"Mara Luisa Souza";"F";18;165;55;"Mexico";"MEX";"1960 Summer";1960;"Summer";"Roma";"Swimming";"Swimming Women's 100 metres Freestyle";NA
117594;"Edward Szostak";"M";24;180;80;"Poland";"POL";"1936 Summer";1936;"Summer";"Berlin";"Basketball";"Basketball Men's Basketball";NA
121690;"Drissa Traour";"M";23;183;80;"Cote d'Ivoire";"CIV";"1992 Summer";1992;"Summer";"Barcelona";"Canoeing";"Canoeing Men's Kayak Doubles, 500 metres";NA
125786;"Georgi Velinov";"M";24;NA;NA;"Bulgaria";"BUL";"1936 Summer";1936;"Summer";"Berlin";"Cycling";"Cycling Men's Team Pursuit, 4,000 metres";NA
129882;"Eva Susanne Wetteskog (-Bungum)";"F";18;170;52;"Sweden";"SWE";"1976 Summer";1976;"Summer";"Montreal";"Diving";"Diving Women's Springboard";NA
133978;"Henda Zaouali";"F";35;NA;NA;"Tunisia";"TUN";"1996 Summer";1996;"Summer";"Atlanta";"Fencing";"Fencing Women's Foil, Individual";NA
